"reaction","phi","rel_phi","mu","convergence","f.TS","f.AAS","f.R","v.TS","v.AAS","v.R","p.TS","p.AAS","p.R","c.x_S","c.S","c.AA","c.P"
"TS",0.24211122244489,0.97206873520275,1.70197321490716,4,0.999999999963546,0.877324189147198,0.773265602813665,578.67089304734,507.681972044349,447.466296959285,63.6537982352074,78.6749642724598,120.581542448979,100,41.7097756775585,35.379919353401,262.910304956646
"TS",0.241612024048096,0.970064469769342,1.70168116996243,4,1.00000000002537,0.878323683912601,0.77473029206858,578.571597801901,508.173137175675,448.236942936282,63.6428757582091,78.8761799259152,120.889243619193,100,41.3699474783402,35.2217532269669,263.408299303317
"TS",0.241112825651303,0.968060204335934,1.70136767997007,4,1.00000000000812,0.879316943995342,0.776191262674283,578.465011194519,508.654085847666,448.999487448322,63.6311512313971,79.0773228089246,121.196555268935,100,41.0322390443438,35.0627316491601,263.905029309256
"TS",0.240613627254509,0.966055938902527,1.70103259995158,4,0.999999999978467,0.880303948622115,0.777648425160269,578.351083971084,509.124742920589,449.753809649532,63.6186192368193,79.278386442055,121.503458875617,100,40.6966574611597,34.9028779770279,264.400464554491
"TS",0.240114428857715,0.964051673469119,1.70067578740817,4,0.999999999995755,0.881284683478039,0.779101690918774,578.229767716323,509.585037821623,450.499789769269,63.6052744487955,79.4793655337531,121.809934929835,100,40.3632076160233,34.7422174701501,264.894574912383
"TS",0.239615230460922,0.962047408035711,1.7002971026542,4,1.00000000004898,0.882259129060336,0.780550971088141,578.101014930745,510.034897916713,451.237308569131,63.5911116423819,79.68025343964,122.115965087946,100,40.0318961361393,34.5807737105462,265.387330169968
"TS",0.239116032064128,0.960043142602304,1.69989640881462,4,1.00000000009039,0.883227270812379,0.781996177138667,577.964779049213,510.474254379175,451.966247696426,63.5761256954134,79.8810443902561,122.421530141477,100,39.7027279545231,34.4185718490623,265.878700227147
"TS",0.238616833667335,0.958038877168896,1.69947357141448,4,1.00000000002453,0.8841890945466,0.783437222574995,577.821014295098,510.903039427049,452.686490573714,63.5603115724607,80.0817324634002,122.726611639637,100,39.3757078624957,34.2556364703457,266.368655675498
"TS",0.238117635270541,0.956034611735488,1.69902845936729,4,0.999999999970747,0.885144588392072,0.784874020151011,577.669676167981,511.321187753247,453.397921066559,63.543664378478,80.2823120366179,123.031190436248,100,39.0508399367496,34.0919932019608,266.857166851344
"TS",0.237618436873747,0.95403034630208,1.69856094447853,4,0.999999999961231,0.886093739817877,0.786306483544715,577.510721100311,511.728634664533,454.100424335363,63.5261793210342,80.4827771171412,123.335247967028,100,38.7281284487404,33.9276671328751,267.344204405203
"TS",0.237119238476954,0.952026080868673,1.69807090146174,4,1.00000000012708,0.887036539132177,0.787734527775654,577.34410657036,512.12531811545,454.793887095464,63.5078517227396,80.6831221259495,123.638765595033,100,38.4075767382673,33.7626838612177,267.829739443722
"TS",0.23662004008016,0.950021815435265,1.69755820798737,4,0.999999999994303,0.887972977114606,0.789158068144266,577.169790712419,512.511177362441,455.478197032438,63.4886769783661,80.8833414550853,123.941724735599,100,38.0891877790969,33.5970690499158,268.31374316905
"TS",0.236120841683367,0.948017550001857,1.69702274567981,4,0.999999999927784,0.888903045478915,0.790577019968827,576.987733489466,512.886153539802,456.153242933612,63.4686506838413,81.0834294058571,124.244106699703,100,37.7729645126153,33.43084867343,268.796186789401
"TS",0.235621643286573,0.946013284568449,1.69646439862177,4,1.00000000001535,0.889826738015149,0.791991301234469,576.797895540255,513.25018987471,456.818915831218,63.447768509428,81.2833805588342,124.545893351457,100,37.458909080068,33.2640485054312,269.277042419719
"TS",0.23512244488978,0.944009019135042,1.69588305499491,4,0.999999999981363,0.890744048392415,0.793400828347565,576.600238687522,513.603230922128,457.47510700861,63.4260262556274,81.4831893341249,124.84706604842,100,37.1470235402424,33.0966948152488,269.756281638172
"TS",0.234623246492986,0.942004753701634,1.69527860569959,4,1.00000000007958,0.89165497315729,0.794805521142113,576.394725983733,513.945223884128,458.121710532608,63.4034198582106,81.6828505263104,125.147606803798,100,36.8373091535793,32.9288136851602,270.233877188319
"TS",0.234124048096192,0.940000488268226,1.69465094528858,4,0.999999999956985,0.892559508996573,0.796205299059091,576.181321373334,514.276117320101,458.758621316051,63.3799453510667,81.8823588544613,125.447497474563,100,36.5297669265401,32.7604313787437,270.709801680091
"TS",0.233624849699399,0.937996222834818,1.69399997240403,4,1.00000000000015,0.893457652771774,0.797600082372577,575.959990617458,514.595861307449,459.385735959723,63.3555989679204,82.0817087631066,125.746720275649,100,36.2243980576486,32.591573935727,271.184028006676
"TS",0.233125651302605,0.935991957401411,1.69332558885126,4,1.00000000002307,0.894349405643233,0.79898979262033,575.730700222709,514.904409542865,460.002952765489,63.330377024498,82.2808956550597,126.045256811355,100,35.9212020891434,32.422268427787,271.656529490912
"TS",0.232626452905812,0.933987691968003,1.69262770011135,4,0.999999999968303,0.895234765812106,0.800374352546761,575.493418019618,515.201715323531,460.610171856974,63.3042759821579,82.4799139326623,126.343089951078,100,35.620179613107,32.2525405102173,272.127279865899
"TS",0.232127254509018,0.931983426534595,1.69190621546325,4,0.999999999981631,0.896113734935689,0.801753686106471,575.248113246939,515.487735285891,461.207295229998,63.2772924571633,82.6787586458757,126.640202173161,100,35.3213301156204,32.0824166019342,272.5962532762
"TS",0.231628056112224,0.929979161101188,1.69116104794799,4,0.999999999935147,0.896986316911917,0.803127718055526,574.994756265026,515.76242869928,461.794226522972,63.2494231891529,82.8774252821282,126.936575667598,100,35.024652227898,31.9119236111732,273.063424138879
"TS",0.231128857715431,0.92797489566778,1.69039211450076,4,0.999999999958522,0.897852513757455,0.804496374538058,574.733318906419,516.025755141697,462.370871405618,63.2206650797061,83.0759085709461,127.232193692287,100,34.7301453083627,31.741087334595,273.52876734294
